Date,Open,High,Low,Close,RSI_2,RSI_2_LOW,RSI_2_HIGH,RSI_2_OPEN,RSI_3,RSI_3_LOW,RSI_3_HIGH,RSI_3_OPEN,RSI_4,RSI_4_LOW,RSI_4_HIGH,RSI_4_OPEN,RSI_5,RSI_5_LOW,RSI_5_HIGH,RSI_5_OPEN,RSI_6,RSI_6_LOW,RSI_6_HIGH,RSI_6_OPEN,RSI_7,RSI_7_LOW,RSI_7_HIGH,RSI_7_OPEN,RSI_8,RSI_8_LOW,RSI_8_HIGH,RSI_8_OPEN,RSI_9,RSI_9_LOW,RSI_9_HIGH,RSI_9_OPEN,RSI_10,RSI_10_LOW,RSI_10_HIGH,RSI_10_OPEN,RSI_11,RSI_11_LOW,RSI_11_HIGH,RSI_11_OPEN,RSI_12,RSI_12_LOW,RSI_12_HIGH,RSI_12_OPEN,RSI_13,RSI_13_LOW,RSI_13_HIGH,RSI_13_OPEN,RSI_14,RSI_14_LOW,RSI_14_HIGH,RSI_14_OPEN,MA_10,MA_20,MA_30,MA_40,MA_50,MA_60,MA_100,MA_150,MA_200,BB_High_10_2.0,BB_Low_10_2.0,BB_Mavg_10_2.0,BB_High_20_2.0,BB_Low_20_2.0,BB_Mavg_20_2.0,BB_High_30_2.0,BB_Low_30_2.0,BB_Mavg_30_2.0,BB_High_10_1.5,BB_Low_10_1.5,BB_Mavg_10_1.5,BB_High_20_1.5,BB_Low_20_1.5,BB_Mavg_20_1.5,BB_High_30_1.5,BB_Low_30_1.5,BB_Mavg_30_1.5,MACD_Line,MACD_Signal,MACD_Histogram,MACD_Fast_Line,MACD_Fast_Signal,MACD_Fast_Histogram
3/6/2012,0.577166975,0.590499997,0.566500008,0.586000025,2.314751109,1.676674726,2.537606392,1.974394971,7.378490915,5.827336804,7.861393091,6.584552539,12.20208505,10.07759975,12.82605631,11.13844006,16.4891138,14.02249588,17.18677702,15.27221545,20.2737182,17.61010608,21.00695969,18.97373556,23.62020234,20.85217292,24.36663346,22.28046596,26.5873324,23.77518319,27.33340845,25.23526584,29.22324497,26.4071123,29.96056672,27.87661601,31.56731767,28.77439287,32.29059345,30.23784443,33.65274127,30.90162392,34.3586337,32.3482121,35.5083213,32.81171857,36.19477088,34.23388006,37.15952538,34.52598653,37.82533683,35.91848106,38.62906273,36.06413664,39.27364046,37.42342039,0.658766705,0.670849952,0.659383335,0.6328375,0.595700019,0.565952799,0.541170019,0.5116489,0.5698575,0.727311026,0.590222384,0.658766705,0.733682826,0.608017079,0.670849952,0.726740889,0.59202578,0.659383335,0.710174946,0.607358464,0.658766705,0.717974607,0.623725297,0.670849952,0.709901501,0.608865169,0.659383335,0.006076822,0.021931714,-0.015854892,-0.031886054,-0.019683456,-0.012202598
3/7/2012,0.596167028,0.620999992,0.591499984,0.614166975,53.47008593,19.57900298,58.71487714,30.06680728,41.25763093,16.75339979,46.04528341,23.33783776,37.55541372,18.65134937,41.64343531,23.42442881,36.61932278,21.36577568,40.12081945,25.07830253,36.8343245,24.15641578,39.86457004,27.16628058,37.5830382,26.81689912,40.23352385,29.32681992,38.58012205,29.28352852,40.92139539,31.42077919,39.67700342,31.53982438,41.7636488,33.38985687,40.79097769,33.58747421,42.66565807,35.21043843,41.87495289,35.43608404,43.57138974,36.87584328,42.90262866,37.09891461,44.44776924,38.3883534,43.86037787,38.59076996,45.2759802,39.7551027,44.74243159,39.92680716,46.04623549,40.9857338,0.652966702,0.668341652,0.658933334,0.635745849,0.599133359,0.568427799,0.542453359,0.511922233,0.568373335,0.725682525,0.580250879,0.652966702,0.735846478,0.600836826,0.668341652,0.72730518,0.590561488,0.658933334,0.70750357,0.598429835,0.652966702,0.718970271,0.617713032,0.668341652,0.710212218,0.607654449,0.658933334,0.002660081,0.018077387,-0.015417307,-0.023763343,-0.021315411,-0.002447932
3/8/2012,0.633333027,0.645667017,0.621999979,0.640332997,76.41605149,63.96548856,78.57035099,72.83184796,61.08988803,49.03406207,63.595386,57.22664061,54.0062009,43.59485504,56.35037235,50.51889748,50.48023114,41.51953143,52.59366255,47.40304403,48.71062671,40.92899407,50.60388483,45.99419352,47.90447618,41.07773784,49.60333132,45.49320122,47.65808927,41.61161224,49.18901531,45.50328172,47.74330016,42.34133015,49.12996114,45.80459286,48.02221862,43.15827597,49.28485856,46.26661019,48.40830449,43.99795658,49.56396582,46.80885501,48.84633094,44.82190542,49.90928645,47.3809782,49.30101602,45.60772214,50.28321689,47.95159886,49.75010048,46.34315461,50.66157814,48.50157839,0.649383301,0.665883303,0.659083333,0.638924998,0.602963359,0.571058349,0.543693359,0.512248899,0.5673,0.720690876,0.578075725,0.649383301,0.733707263,0.598059342,0.665883303,0.727271302,0.590895364,0.659083333,0.702863982,0.595902619,0.649383301,0.716751273,0.615015332,0.665883303,0.710224309,0.607942356,0.659083333,0.00204015,0.01486994,-0.01282979,-0.0106958,-0.017067567,0.006371766
3/9/2012,0.639666975,0.662666977,0.639167011,0.661000013,86.74323258,73.19895138,87.19548093,74.54463123,72.20691711,59.74171613,72.83297824,60.31244292,63.9953644,53.17389168,64.61522596,53.52761555,59.27369383,49.87270718,59.84877423,50.13140774,56.46823264,48.22576697,56.99290582,48.43248319,54.79305462,47.49615821,55.27011725,47.67038561,53.81937672,47.30204243,54.25371309,47.45405842,53.29295845,47.42538568,53.68964803,47.56118448,53.05399306,47.73357496,53.41771763,47.85691666,52.99836526,48.14305493,53.33324945,48.25643466,53.05690479,48.60039335,53.36651184,48.70554517,53.18326727,49.0714398,53.47064944,49.16961759,53.34638384,49.53467678,53.61414815,49.62681957,0.6483666,0.664158303,0.660577766,0.642462498,0.607230019,0.574677799,0.544956689,0.513360013,0.566426665,0.718685892,0.578047309,0.6483666,0.730622778,0.597693827,0.664158303,0.726876943,0.59427859,0.660577766,0.701106069,0.595627132,0.6483666,0.714006659,0.614309946,0.664158303,0.710302149,0.610853384,0.660577766,0.003179851,0.012531922,-0.009352071,0.001315282,-0.009714427,0.011029709
3/12/2012,0.661666989,0.661666989,0.635500014,0.643000007,49.20864977,41.69181504,87.1076179,87.1076179,52.58062895,47.23154152,72.58607593,72.58607593,51.10590906,47.14907838,64.32872908,64.32872908,49.67107365,46.53019716,59.56336069,59.56336069,48.76022489,46.13619985,56.72173606,56.72173606,48.30304458,46.03129101,55.01700755,55.01700755,48.17483188,46.15775189,54.01900618,54.01900618,48.27011132,46.44614016,53.47235756,53.47235756,48.50952732,46.83785941,53.21639345,53.21639345,48.83576958,47.28822566,53.14634669,53.14634669,49.20843988,47.76485511,53.19254876,53.19254876,49.59966267,48.24513826,53.30826983,53.30826983,49.99065333,48.71385359,53.4621395,53.4621395,0.645483303,0.663683304,0.661188867,0.645112498,0.611573359,0.578527799,0.546480019,0.514591126,0.56535333,0.714060274,0.576906333,0.645483303,0.730608452,0.596758157,0.663683304,0.72648312,0.595894613,0.661188867,0.696916031,0.594050575,0.645483303,0.713877165,0.613489444,0.663683304,0.710159557,0.612218177,0.661188867,0.002600643,0.010545666,-0.007945023,0.000840114,-0.005492611,0.006332725
3/13/2012,0.65466702,0.684666991,0.65466702,0.684666991,83.08813766,67.46095763,83.08813766,67.46095763,75.60453879,62.49250241,75.60453879,62.49250241,69.84912537,58.35487399,69.84912537,58.35487399,65.73389751,55.51064433,65.73389751,55.51064433,62.84749191,53.67825452,62.84749191,53.67825452,60.8320567,52.55280296,60.8320567,52.55280296,59.43110872,51.91090883,59.43110872,51.91090883,58.46469459,51.59666812,58.46469459,51.59666812,57.80554684,51.50136998,57.80554684,51.50136998,57.36287725,51.54898544,57.36287725,51.54898544,57.07161805,51.68637992,57.07161805,51.68637992,56.88507632,51.87659717,56.88507632,51.87659717,56.76977848,52.09415245,56.76977848,52.09415245,0.6433667,0.664950004,0.663916667,0.649679174,0.616503359,0.583402799,0.548103359,0.516577793,0.5643675,0.705352103,0.581381297,0.6433667,0.732454339,0.597445669,0.664950004,0.725989347,0.601843988,0.663916667,0.689855753,0.596877648,0.6433667,0.715578255,0.614321753,0.664950004,0.710471177,0.617362158,0.663916667,0.005441073,0.009524748,-0.004083674,0.012136143,0.001558891,0.010577252
3/14/2012,0.69166702,0.711332977,0.674166977,0.678499997,69.3875265,62.18323323,90.87706097,86.18449813,68.24781031,63.88042204,83.36031449,78.2640452,64.936677,61.87896059,77.28077945,72.23340342,62.06893133,59.72910427,72.70322874,67.88624834,59.92155272,58.02354162,69.32429768,64.79854534,58.38858095,56.78594975,66.83359559,62.60821872,57.32504336,55.932404,64.99238088,61.05517419,56.60717502,55.37111336,63.62576626,59.95619563,56.13879037,55.02405346,62.60612644,59.18115923,55.84752575,54.82983331,61.84002704,58.63681933,55.67982568,54.74185143,61.2589039,58.25601373,55.59649523,54.72549105,60.81240353,57.99027533,55.56911285,54.75544094,60.46355293,57.80463392,0.643900001,0.665433353,0.666355568,0.653929174,0.621420019,0.588191682,0.550006689,0.51817668,0.563194165,0.706983827,0.580816175,0.643900001,0.733179981,0.597686725,0.665433353,0.724664868,0.608046268,0.666355568,0.69121287,0.596587132,0.643900001,0.716243324,0.614623382,0.665433353,0.710087543,0.622623593,0.666355568,0.007112521,0.009042302,-0.001929782,0.013467529,0.006322346,0.007145183
3/15/2012,0.690333009,0.72033298,0.686333001,0.716832995,89.96275547,78.42484603,90.54310321,81.2513168,83.35185439,73.21368651,84.04482457,75.19474972,77.84832344,68.66842887,78.56887798,70.28349365,73.53402782,65.15356619,74.24481678,66.5429703,70.25193819,62.57708181,70.93593703,63.80186409,67.77524386,60.72623216,68.42556472,61.82149565,65.90744398,59.41286401,66.52217666,60.40215524,64.49535291,58.49161743,65.07503272,59.39216628,63.42279067,57.85382584,63.96912384,58.67890727,62.6024114,57.41913453,63.11761086,58.17930872,61.96882852,57.12848569,62.45526127,57.83233084,61.47324509,56.9386961,61.93324653,57.59328317,61.07933462,56.81834644,61.51511501,57.42956879,0.648199999,0.667383352,0.668744435,0.657266673,0.626786679,0.593466682,0.552528349,0.520206679,0.562007495,0.723531956,0.572868043,0.648199999,0.738601537,0.596165167,0.667383352,0.729217705,0.608271165,0.668744435,0.704698967,0.591701032,0.648199999,0.720796991,0.613969713,0.667383352,0.714099388,0.623389482,0.668744435,0.011398908,0.009513623,0.001885285,0.023136953,0.013048189,0.010088764
3/16/2012,0.717499971,0.725667,0.709333003,0.718333006,90.46434497,71.22912759,92.33672656,90.19215229,83.80406273,73.14104854,85.70281901,83.55600728,78.26589481,71.0254216,80.09999633,78.03595977,73.91962,68.47233484,75.65388755,73.70687894,70.60768607,66.24312594,72.23130894,70.41117812,68.10372251,64.45630753,69.61791532,67.92213257,66.21133671,63.07118024,67.62241561,66.04324133,64.77722786,62.01399716,66.09336774,64.62124293,63.68500384,61.21286552,64.91474764,63.5398491,62.84707553,60.60684879,63.99864889,62.71159737,62.19781374,60.14714909,63.27882554,62.0709878,61.68819454,59.79582839,62.70553062,61.56911886,61.28168632,59.52391254,62.24150111,61.16957032,0.654716599,0.666900003,0.670766636,0.659745824,0.632189999,0.599327782,0.554781679,0.521837786,0.561260825,0.741103093,0.568330105,0.654716599,0.736580658,0.597219348,0.666900003,0.733632907,0.607900365,0.670766636,0.71950647,0.589926728,0.654716599,0.719160494,0.614639512,0.666900003,0.717916339,0.623616932,0.670766636,0.014746946,0.010560288,0.004186658,0.024743182,0.017726186,0.007016996
3/19/2012,0.714999974,0.744499981,0.711667001,0.73566699,95.57502504,62.64168925,96.52427909,74.02491091,88.98860362,70.95633495,90.53289977,76.84685314,83.15769161,70.40230394,84.8906274,74.126098,78.4540265,68.38506347,80.20756446,71.04469146,74.7885552,66.374775,76.49247482,68.42581098,71.957487,64.6851853,73.5838733,66.35043512,69.77005784,63.3436799,71.3098603,64.74575831,68.0725095,62.30429139,69.52534742,63.5166877,66.74591273,61.507782,68.11539023,62.57745131,65.69955841,60.89945656,66.99099152,61.85793086,64.86469683,60.43377848,66.08397122,61.30310063,64.18941179,60.07458669,65.34240466,60.87069166,63.63458787,59.79390399,64.72688437,60.52864761,0.66785,0.668133351,0.672438868,0.662433325,0.637553339,0.604672232,0.556696679,0.523615566,0.56059916,0.759383952,0.576316048,0.66785,0.741659716,0.594606986,0.668133351,0.739324196,0.60555354,0.672438868,0.736500464,0.599199536,0.66785,0.723278125,0.612988577,0.668133351,0.722602864,0.622274872,0.672438868,0.018584764,0.012165183,0.006419581,0.027433579,0.021609143,0.005824436
3/20/2012,0.718833029,0.727333009,0.702499986,0.721333027,50.6655045,31.32578602,63.07076061,46.82780324,63.69675088,46.37811973,72.29788036,60.6884209,66.62417875,52.82492063,72.67222097,64.39130921,66.50252263,55.4117169,71.03196586,64.78132582,65.53786347,56.37593319,69.11638599,64.15386605,64.44553691,56.67230295,67.39035249,63.2931279,63.45405705,56.70908845,65.95320918,62.4677719,62.62223958,56.66164478,64.79375578,61.7598062,61.94836169,56.60287119,63.87001762,61.18137549,61.41076504,56.55973246,63.13593937,60.71945334,60.98358246,56.53881615,62.55019051,60.35374906,60.64268903,56.5381921,62.07847111,60.06385979,60.36762654,56.55292962,61.69341189,59.83188316,0.6813833,0.670075002,0.674361068,0.664883326,0.64254666,0.609980566,0.55876168,0.52511334,0.56009666,0.759551515,0.603215085,0.6813833,0.746989288,0.593160717,0.670075002,0.74340714,0.605314996,0.674361068,0.740009461,0.622757138,0.6813833,0.727760716,0.612389288,0.670075002,0.726145622,0.622576514,0.674361068,0.020236359,0.013779418,0.006456941,0.021450013,0.021545491,-9.55E-05
3/21/2012,0.72716701,0.737833023,0.714999974,0.728332996,66.18464788,35.80062373,76.30184665,64.31481757,69.95245672,53.60063572,75.64756449,69.06451392,70.44971998,59.63898386,74.42767497,69.87455611,69.35250487,61.3416885,72.52497061,68.91192865,67.86703238,61.50444172,70.56679207,67.50116491,66.44151461,61.15474445,68.81728369,66.12474659,65.21169009,60.68035384,67.34321856,64.93075064,64.19711649,60.2254725,66.13367294,63.94406593,63.37672736,59.83696977,65.15202943,63.14629449,62.71811849,59.52237183,64.35693602,62.50653604,62.18885772,59.27416208,63.71028479,61.99329038,61.76049907,59.0802078,63.1797464,61.57873356,61.40957174,58.92814838,62.73903877,61.2398343,0.692799902,0.672883302,0.676494402,0.667399976,0.647156659,0.614744449,0.560825009,0.526844446,0.55972916,0.76108907,0.624510734,0.692799902,0.753890614,0.59187599,0.672883302,0.748077523,0.604911281,0.676494402,0.744016778,0.641583026,0.692799902,0.733638786,0.612127818,0.672883302,0.730181742,0.622807061,0.676494402,0.021858132,0.015395161,0.006462971,0.018684172,0.020400964,-0.001716792
3/22/2012,0.713333011,0.722000003,0.698333025,0.715833008,31.16819383,17.90554137,42.17749269,28.18573685,47.86124448,33.18801089,56.69451718,45.01788632,55.34557772,42.56846295,61.89219044,53.06997939,58.28370157,47.63908624,63.26529221,56.48081114,59.28140562,50.36185639,63.22765203,57.81852119,59.48446087,51.8793066,62.72478941,58.26429679,59.38317559,52.77895944,62.12251242,58.34030361,59.18723564,53.35766314,61.55727332,58.27764958,58.9836518,53.76600516,61.0722096,58.17712096,58.80479497,54.08065552,60.67250148,58.08000979,58.65885933,54.34054778,60.34889251,58.00040921,58.54387971,54.56525398,60.08785219,57.94034831,58.45422226,54.76445019,59.87585865,57.89696153,0.700349903,0.674866602,0.67737217,0.669399975,0.651209979,0.61919445,0.562098339,0.52856,0.55923999,0.759902398,0.640797409,0.700349903,0.758012435,0.591720769,0.674866602,0.750206539,0.6045378,0.67737217,0.745014274,0.655685532,0.700349903,0.737225977,0.612507227,0.674866602,0.731997947,0.622746392,0.67737217,0.021882506,0.01669263,0.005189876,0.012060329,0.01706471,-0.005004381
3/23/2012,0.719667018,0.721666992,0.693832994,0.721333027,53.03460365,10.88907226,53.92340652,48.03402132,56.85417447,26.1006018,57.30136368,54.47570874,60.33466655,36.82054152,60.60194767,58.94524715,61.65011315,43.13716102,61.83711222,60.68919468,61.83093767,46.78206414,61.97550426,61.0930192,61.5511293,48.95825389,61.66985001,60.94772461,61.13017036,50.33417375,61.23142204,60.61706461,60.70517476,51.26577471,60.79371705,60.2574332,60.32806969,51.94265911,60.40687108,59.93023075,60.01240118,52.46691114,60.08345189,59.65414745,59.75537039,52.89422087,59.82008113,59.42941741,59.54813499,53.25543155,59.60754949,59.24911122,59.38051126,53.5679687,59.43542781,59.10431982,0.706383204,0.677374902,0.67823327,0.672029126,0.655246639,0.62375555,0.563379999,0.530841106,0.55902249,0.760767465,0.651998944,0.706383204,0.762915253,0.591834552,0.677374902,0.752501284,0.603965256,0.67823327,0.7471714,0.665595009,0.706383204,0.741530165,0.613219639,0.677374902,0.73393428,0.622532259,0.67823327,0.022090978,0.0177723,0.004318678,0.009672137,0.01410768,-0.004435544
3/26/2012,0.739832997,0.751833022,0.725832999,0.751833022,89.61708557,69.09831998,89.61708557,85.02904785,82.27894309,64.39169823,82.27894309,76.93031704,78.27862804,64.64394821,78.27862804,73.57537382,75.40696714,64.57386714,75.40696714,71.36563028,73.0570552,64.0414682,73.0570552,69.53127938,71.09136555,63.33629269,71.09136555,67.96385986,69.45617405,62.6330056,69.45617405,66.64514452,68.10565814,62.00586258,68.10565814,65.55321673,66.99403172,61.47599038,66.99403172,64.65757218,66.07817415,61.04025898,66.07817415,63.92515612,65.3199727,60.6860735,65.3199727,63.3247972,64.68721236,60.39844144,64.68721236,62.82927971,64.15346337,60.16310328,64.15346337,62.41590625,0.717266506,0.681374905,0.681544371,0.675208277,0.6595433,0.629188884,0.56541833,0.533473327,0.558944991,0.758535929,0.675997083,0.717266506,0.772785031,0.589964778,0.681374905,0.759684292,0.603404451,0.681544371,0.748218573,0.686314439,0.717266506,0.7499325,0.612817309,0.681374905,0.740149312,0.622939431,0.681544371,0.024435609,0.019104962,0.005330648,0.016140934,0.014920982,0.001219952
3/27/2012,0.746667028,0.767499983,0.746667028,0.75,81.94496606,70.90725097,94.23242364,70.90725097,78.1285688,71.5646791,87.81254142,71.5646791,75.54025682,71.02263487,83.41671558,71.02263487,73.42819487,70.08417908,80.01102327,70.08417908,71.53960726,68.93607954,77.19201468,68.93607954,69.87569366,67.76856153,74.8335807,67.76856153,68.44912249,66.69090954,72.86797099,66.69090954,67.24934381,65.74625372,71.23612841,65.74625372,66.25067849,64.94047554,69.88233799,64.94047554,65.42211051,64.26198216,68.75612952,64.26198216,64.73314665,63.69270655,67.81381644,63.69270655,64.1565508,63.21363279,67.0188422,63.21363279,63.66925202,62.80728849,66.34132247,62.80728849,0.723799807,0.683583254,0.684566605,0.678887452,0.6645033,0.6343861,0.56796333,0.53602666,0.559044156,0.762990756,0.684608858,0.723799807,0.779283541,0.587882967,0.683583254,0.765981316,0.603151894,0.684566605,0.753193018,0.694406595,0.723799807,0.755358469,0.611808038,0.683583254,0.745627639,0.623505572,0.684566605,0.025847879,0.020453545,0.005394334,0.016353968,0.015494176,0.000859791
3/28/2012,0.749167025,0.754832983,0.707666993,0.72299999,23.26638141,16.54028086,87.56062469,76.02934839,36.9486879,28.43690301,81.76617157,75.53150716,44.77671521,36.36625784,78.21890213,73.97234537,49.50795282,41.77895151,75.54333515,72.34975555,52.32801398,45.40377677,73.29461607,70.73838626,54.00554752,47.83575509,71.38107725,69.24789961,55.0199505,49.50440671,69.76987174,67.93755026,55.65374506,50.69019698,68.42686266,66.81983486,56.06867681,51.56791975,67.31319733,65.88157777,56.35607156,52.2445976,66.38993707,65.09902359,56.56709577,52.78559729,65.62150144,64.44612606,56.7302544,53.23112471,64.97720407,63.89849346,56.86135478,53.60627244,64.43152818,63.43494118,0.728249806,0.686074904,0.686372171,0.681829128,0.6687933,0.639224984,0.57016333,0.538025547,0.559114991,0.753471766,0.703027846,0.728249806,0.783145743,0.589004065,0.686074904,0.768708426,0.604035916,0.686372171,0.747166276,0.709333336,0.728249806,0.758878033,0.613271774,0.686074904,0.748124362,0.62461998,0.686372171,0.024505948,0.021264026,0.003241922,0.007119704,0.012144387,-0.005024684
3/29/2012,0.709667027,0.72883302,0.695833027,0.725332975,31.71629807,9.531488984,41.39779257,13.62828454,40.98058464,20.57842246,46.14697326,26.57380903,47.25159421,28.95632432,50.57468971,35.30900701,51.22414395,35.11893302,53.59066152,41.21942484,53.61947633,39.51531345,55.43087599,45.14408997,55.03504148,42.63781821,56.4959067,47.75671636,55.87483542,44.89204094,57.09811516,49.53527855,56.38478928,46.5651663,57.43742067,50.78869357,56.7074715,47.84745552,57.63172161,51.70830637,56.92345235,48.86175635,57.74752337,52.41086462,57.07749151,49.68700859,57.82110128,52.96755886,57.19406999,50.37431566,57.87155256,53.42216233,57.28634863,50.95728631,57.90846636,53.80200498,0.729099804,0.688649902,0.687955503,0.683833277,0.6716333,0.643838867,0.571934989,0.540044433,0.558999156,0.753276715,0.704922894,0.729099804,0.787008896,0.590290907,0.688649902,0.771393512,0.604517494,0.687955503,0.747232487,0.710967121,0.729099804,0.762419147,0.614880656,0.688649902,0.75053401,0.625376996,0.687955503,0.023361415,0.021683503,0.001677911,0.003385574,0.008640862,-0.005255288
3/30/2012,0.74849999,0.74849999,0.716666997,0.733667016,61.78343506,17.44482152,78.57450749,78.57450749,56.04257749,30.21505216,69.77237565,69.77237565,56.53053588,38.66866895,66.89515355,66.89515355,57.65152629,44.24194063,65.69673471,65.69673471,58.44522171,47.8422785,64.93809425,64.93809425,58.8716712,50.16868937,64.29403951,64.29403951,59.05211097,51.7032321,63.70372053,63.70372053,59.09474392,52.75087621,63.1678331,63.1678331,59.06975766,53.49692504,62.69288671,62.69288671,59.01703696,54.05225572,62.27987387,62.27987387,58.957063,54.4830506,61.92456633,61.92456633,58.89904757,54.82902577,61.61983244,61.61983244,58.84610048,55.11429415,61.35755875,61.35755875,0.730633205,0.692674902,0.688144404,0.685733278,0.673923301,0.6485972,0.57359833,0.542342213,0.559144991,0.753808449,0.707457961,0.730633205,0.791483759,0.593866045,0.692674902,0.77196896,0.604319847,0.688144404,0.748014638,0.713251772,0.730633205,0.766781545,0.618568259,0.692674902,0.751012821,0.625275987,0.688144404,0.022863297,0.021919462,0.000943835,0.003872249,0.006733417,-0.002861168
4/2/2012,0.728332996,0.740333021,0.70183301,0.73299998,57.71535032,14.15790885,77.57760946,39.51249743,54.37654285,22.76094118,66.34679879,45.0138795,55.48887253,29.81712741,63.39728453,49.15203176,56.90136342,35.3868365,62.58140994,52.15332933,57.86694699,39.57236421,62.2183449,54.12038342,58.40632518,42.65320416,61.9048769,55.34549689,58.66570977,44.92918481,61.58092774,56.09748257,58.76597093,46.64144919,61.2606466,56.56418133,58.78450249,47.96234069,60.96282237,56.8632388,58.7655827,49.00890595,60.69766152,57.06446491,58.73250193,49.8591311,60.46758033,57.20795062,58.69633463,50.56489226,60.27025336,57.31614983,58.66146293,51.1610211,60.1011024,57.40134429,0.730366504,0.699108252,0.688877736,0.686920777,0.676019961,0.6530222,0.57528,0.544429993,0.559406656,0.753364601,0.707368407,0.730366504,0.790552233,0.60766427,0.699108252,0.773866113,0.603889359,0.688877736,0.747615077,0.713117931,0.730366504,0.767691238,0.630525266,0.699108252,0.752619018,0.625136453,0.688877736,0.022159273,0.021967424,0.000191849,0.003445974,0.00541844,-0.001972466
4/3/2012,0.730000019,0.730000019,0.690333009,0.699167013,7.515587232,6.124645873,36.24738292,36.24738292,16.67088156,14.11523601,45.29301154,45.29301154,24.70388169,21.57806735,49.96761535,49.96761535,31.17910097,27.88745661,53.02269297,53.02269297,36.11666471,32.88890464,54.93355251,54.93355251,39.79329326,36.73645804,56.08040964,56.08040964,42.5328792,39.68347877,56.7568263,56.7568263,44.60546732,41.96513316,57.15704556,57.15704556,46.20859328,43.76397628,57.39934515,57.39934515,47.478912,45.21160544,57.55246059,57.55246059,48.5089878,46.40007841,57.65506714,57.65506714,49.36135846,47.39330568,57.72830108,57.72830108,50.07863659,48.23589154,57.78333865,57.78333865,0.728149903,0.704766601,0.689433302,0.687808277,0.677536641,0.656813867,0.57653334,0.545979993,0.559647491,0.757577458,0.698722348,0.728149903,0.780100794,0.629432409,0.704766601,0.774465544,0.604401061,0.689433302,0.750220569,0.706079237,0.728149903,0.761267246,0.648265957,0.704766601,0.753207484,0.625659121,0.689433302,0.018656234,0.021305186,-0.002648952,-0.006500732,0.000650771,-0.007151503
4/4/2012,0.672333002,0.674332976,0.634167016,0.651499987,2.177888919,1.730882594,3.300837847,3.158202917,6.761863688,5.56012156,9.453439403,9.134940816,12.09671799,10.2032952,16.01056162,15.56932922,17.35921324,14.94970458,22.03833597,21.53001239,22.08338485,19.34952189,27.13351138,26.60067862,26.11417072,23.21263599,31.26179696,30.73119146,29.47963915,26.52010267,34.56023899,34.04628511,32.27767065,29.33008986,37.20280086,36.71213398,34.61583419,31.72196377,39.34393302,38.87879047,36.5882341,33.77141854,41.10460202,40.66492935,38.27019216,35.54230031,42.57469411,42.15934082,39.71976206,37.08571542,43.81968617,43.4270493,40.98110187,38.44171464,44.88715372,44.51550956,0.720466602,0.706633252,0.688744402,0.687487452,0.678013301,0.659374983,0.57808834,0.547212213,0.559639991,0.775055236,0.665877968,0.720466602,0.774361466,0.638905038,0.706633252,0.774655356,0.602833448,0.688744402,0.761408077,0.679525126,0.720466602,0.757429413,0.655837091,0.706633252,0.753177617,0.624311187,0.688744402,0.011896583,0.019423466,-0.007526883,-0.022887433,-0.00876451,-0.014122922
4/5/2012,0.648999989,0.663332999,0.644500017,0.657666981,17.36397884,1.802003949,27.67915921,2.026890309,16.40461719,5.979025772,23.6585314,6.459796372,19.20900623,10.99777794,24.79925131,11.67989517,22.88679485,16.05308014,27.35129674,16.8690254,26.5162024,20.66819877,30.16641804,21.55624303,29.75871367,24.66173508,32.80401095,25.57620712,32.54077299,28.03561739,35.12797117,28.94714742,34.89651448,30.86825188,37.13021086,31.75976719,36.89178525,33.25454413,38.84751509,34.1170478,38.59280566,35.28096378,40.32597685,36.11037437,40.05592687,37.01845921,41.60788725,37.8135414,41.32605485,38.52269432,42.72820641,39.28378972,42.43805911,39.83660054,43.71466082,40.56487733,0.714649999,0.707499951,0.688127734,0.686691627,0.67844998,0.661783316,0.57957334,0.548552213,0.559417491,0.7810843,0.648215698,0.714649999,0.772187668,0.642812234,0.707499951,0.774654336,0.601601132,0.688127734,0.764475725,0.664824273,0.714649999,0.756015739,0.658984163,0.707499951,0.753022686,0.623232783,0.688127734,0.006956941,0.016930161,-0.00997322,-0.025003936,-0.015260281,-0.009743656
4/9/2012,0.62766701,0.635500014,0.617500007,0.630333006,7.307586938,5.745384227,8.205964547,6.91687254,9.72075028,8.159867868,10.53190757,9.349220363,12.99522397,11.28183404,13.84162161,12.59775698,16.69864073,14.81767234,17.59809294,16.26958923,20.35646002,18.35465067,21.29141813,19.90545637,23.71081552,21.64551348,24.65811325,23.24995539,26.67535226,24.59408725,27.61631712,26.2144918,29.25539313,27.1917,30.1775476,28.80129254,31.49305233,29.46842776,32.38902845,31.0498738,33.43901119,31.46617911,34.30500455,33.00906836,35.14063363,33.22641516,35.97512392,34.7250275,36.63818949,34.78561274,37.44104139,36.23726435,37.96455377,36.17428683,38.73643129,37.57820003,0.705549997,0.705966601,0.686766601,0.685062452,0.6787333,0.663630532,0.580265,0.549862213,0.559109991,0.788665298,0.622434696,0.705549997,0.776206153,0.635727048,0.705966601,0.775572292,0.59796091,0.686766601,0.767886473,0.643213522,0.705549997,0.758646265,0.653286936,0.705966601,0.753370869,0.620162332,0.686766601,0.000827081,0.013709545,-0.012882464,-0.030641577,-0.021412799,-0.009228778
